Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,return,log_return,real_return,cape,cape_z
1950-10-01,19.87,1.37667,2.76,24.6,2.51,247.27,17.13,34.35,11.66,0.041404612159329224,0.0405703905435848,0.03296014704653705,11.66,-0.7982283907112661
1950-11-01,19.83,1.42333,2.8,24.7,2.53,245.77,17.64,34.7,11.54,-0.0020130850528435884,-0.002015114032020815,-0.006066243377684355,11.54,-0.8149108496282745
1950-12-01,19.75,1.47,2.84,25.0,2.55,241.84,18.0,34.78,11.31,-0.004034291477559182,-0.004042451184573803,-0.015990560279936505,11.31,-0.8468855625525402
1951-01-01,21.21,1.48667,2.83667,25.4,2.57,255.63,17.92,34.19,11.9,0.07392405063291152,0.07131927722946063,0.05702117102216331,11.9,-0.7648634728772494
1951-02-01,22.0,1.50333,2.83333,25.7,2.58,262.05,17.91,33.75,12.14,0.03724658180103724,0.03656968478172473,0.02511442318976642,12.14,-0.7314985550432328
1951-03-01,21.63,1.52,2.83,25.8,2.59,256.65,18.04,33.58,11.84,-0.016818181818181843,-0.01696121339334855,-0.020606754436176433,11.84,-0.7732047023357537
1951-04-01,21.92,1.53333,2.79333,25.8,2.6,260.09,18.19,33.14,11.95,0.013407304669440734,0.013318222114847345,0.01340346775764667,11.95,-0.7579124483284961
1951-05-01,21.93,1.54667,2.75667,25.9,2.61,259.2,18.28,32.58,11.86,0.00045620437956195303,0.00045610034998189164,-0.003421892421853867,11.86,-0.7704242925162523
1951-06-01,21.55,1.56,2.72,25.9,2.62,254.71,18.44,32.15,11.62,-0.017327861377108955,-0.017479745880039754,-0.01732253086419744,11.62,-0.803789210350269
1951-07-01,21.93,1.54667,2.65,25.9,2.62,259.2,18.28,31.32,11.78,0.017633410672853733,0.017479745880039754,0.017627890542185165,11.78,-0.7815459317942579
1951-08-01,22.89,1.53333,2.58,25.9,2.63,270.55,18.12,30.49,12.26,0.04377564979480164,0.0428445715346788,0.04378858024691357,12.26,-0.7148160961262245
1951-09-01,23.48,1.52,2.51,26.1,2.64,275.4,17.83,29.44,12.44,0.02577544779379637,0.02544886099542021,0.017926446128257112,12.44,-0.6897924077507122
1951-10-01,23.36,1.48333,2.48667,26.2,2.65,272.94,17.33,29.05,12.31,-0.005110732538330498,-0.005123836999869624,-0.008932461873638275,12.31,-0.707865071577471
1951-11-01,22.71,1.44667,2.46333,26.4,2.66,263.34,16.78,28.56,11.85,-0.02782534246575341,-0.02821980184255901,-0.03517256539898883,11.85,-0.7718144974260029
1951-12-01,23.41,1.41,2.44,26.5,2.67,270.43,16.29,28.19,12.15,0.030823425803610638,0.030357925385352313,0.02692336902863235,12.15,-0.7301083501334821
1952-01-01,24.19,1.41333,2.42667,26.5,2.68,279.44,16.33,28.03,12.53,0.03331909440410086,0.032776043119116416,0.03331730947010314,12.53,-0.6772805635629559
1952-02-01,23.75,1.41667,2.41333,26.3,2.69,276.45,16.49,28.09,12.36,-0.01818933443571724,-0.018356794141285437,-0.010699971371314065,12.36,-0.7009140470287176
1952-03-01,23.81,1.42,2.4,26.3,2.71,277.14,16.53,27.94,12.36,0.00252631578947371,0.002523130018120767,0.0024959305480194427,12.36,-0.7009140470287176
1952-04-01,23.74,1.43,2.38,26.4,2.72,275.28,16.58,27.6,12.24,-0.0029399412011760218,-0.0029442713172493917,-0.006711409395973256,12.24,-0.7175965059457259
1952-05-01,23.73,1.44,2.36,26.4,2.73,275.17,16.7,27.37,12.2,-0.0004212299915753448,-0.0004213187338497626,-0.000399593141528487,12.2,-0.7231573255847288
1952-06-01,24.38,1.45,2.34,26.5,2.74,281.64,16.75,27.03,12.45,0.027391487568478645,0.027023053605453207,0.02351273758040473,12.45,-0.6884022028409614
1952-07-01,25.08,1.45,2.34667,26.7,2.75,287.55,16.62,26.91,12.67,0.028712059064807116,0.028307591711594693,0.020984235193864498,12.67,-0.6578176948264461
1952-08-01,25.18,1.45,2.35333,26.7,2.77,288.7,16.62,26.98,12.68,0.003987240829346206,0.0039793128514813425,0.003999304468788045,12.68,-0.6564274899166954
1952-09-01,24.78,1.45,2.36,26.7,2.78,284.11,16.62,27.06,12.43,-0.015885623510722757,-0.016013152415204956,-0.015898856944925432,12.43,-0.6911826126604628
1952-10-01,24.26,1.43667,2.37333,26.7,2.79,278.15,16.47,27.21,12.13,-0.02098466505246166,-0.021207972685092003,-0.02097779029249247,12.13,-0.7328887599529834
1952-11-01,25.03,1.42333,2.38667,26.7,2.81,286.98,16.32,27.36,12.47,0.03173948887056888,0.031246201927778383,0.03174546108215015,12.47,-0.6856217930214599
1952-12-01,26.04,1.41,2.4,26.7,2.82,298.56,16.17,27.52,12.93,0.040351578106272434,0.03955871189668558,0.04035124398912804,12.93,-0.6216723671729282
1953-01-01,26.18,1.41,2.41,26.6,2.83,301.29,16.23,27.74,13.01,0.005376344086021501,0.005361943141385606,0.00914389067524124,13.01,-0.6105507278949226
1953-02-01,25.86,1.41,2.42,26.5,2.8,298.73,16.29,27.96,12.86,-0.012223071046600475,-0.012298387138042433,-0.008496797105778442,12.86,-0.631403801541183
1953-03-01,25.99,1.41,2.43,26.6,2.77,299.11,16.23,27.97,12.83,0.005027068832173187,0.0050144753096872385,0.0012720516854685116,12.83,-0.635574416270435
1953-04-01,24.71,1.41333,2.45667,26.6,2.83,284.38,16.27,28.27,12.16,-0.04924971142747203,-0.050503828652880056,-0.04924609675370273,12.16,-0.7287181452237315
1953-05-01,24.84,1.41667,2.48333,26.7,3.05,284.8,16.24,28.47,12.14,0.005261027923917361,0.005247237064759158,0.001476897109501385,12.14,-0.7314985550432328
1953-06-01,23.95,1.42,2.51,26.8,3.11,273.57,16.22,28.67,11.62,-0.03582930756843805,-0.03648693320835372,-0.03943117977528099,11.62,-0.803789210350269
1953-07-01,24.29,1.42,2.52333,26.8,2.93,277.46,16.22,28.82,11.75,0.014196242171189866,0.01409641915715687,0.0142193954015426,11.75,-0.7857165465235099
1953-08-01,24.39,1.42,2.53667,26.9,2.95,277.56,16.16,28.87,11.72,0.004116920543433489,0.004108469213747856,0.0003604123116847102,11.72,-0.7898871612527618
1953-09-01,23.27,1.42,2.55,26.9,2.87,264.82,16.16,29.02,11.14,-0.04592045920459209,-0.04700823491362849,-0.045899985588701564,11.14,-0.870519046018302
1953-10-01,23.97,1.43,2.53667,27.0,2.66,271.77,16.21,28.76,11.39,0.030081650193382048,0.02963807113209249,0.026244241371497612,11.39,-0.8357639232745347
1953-11-01,24.5,1.44,2.52333,26.9,2.68,278.82,16.39,28.72,11.64,0.02211097204839385,0.021870069104388712,0.025941053096368405,11.64,-0.8010088005307674
1953-12-01,24.83,1.45,2.51,26.9,2.59,282.57,16.5,28.56,11.75,0.01346938775510198,0.013379481969393758,0.013449537335915585,11.75,-0.7857165465235099
1954-01-01,25.46,1.45667,2.52333,26.9,2.48,289.74,16.58,28.72,12.0,0.025372533225936467,0.0250559936091852,0.025374243550270847,12.0,-0.7509614237797425
1954-02-01,26.02,1.46333,2.53667,26.9,2.47,296.11,16.65,28.87,12.22,0.021995286724273422,0.021756879955098896,0.021985228135569912,12.22,-0.7203769157652272
1954-03-01,26.57,1.47,2.55,26.9,2.37,302.37,16.73,29.02,12.42,0.021137586471944747,0.02091728668736259,0.021140792273141695,12.42,-0.6925728175702135
1954-04-01,27.63,1.46333,2.57333,26.8,2.29,315.61,16.72,29.39,12.91,0.03989461799021443,0.039119379163603085,0.043787412772431145,12.91,-0.6244527769924294
1954-05-01,28.73,1.45667,2.59667,26.9,2.37,326.95,16.58,29.55,13.31,0.03981179876945351,0.03903973405587324,0.035930420455625445,13.31,-0.5688445806024017
1954-06-01,28.96,1.45,2.62,26.9,2.38,329.57,16.5,29.82,13.36,0.00800556909154193,0.007973694526317576,0.008013457715247085,13.36,-0.5618935560536483
1954-07-01,30.13,1.45667,2.62333,26.9,2.3,342.89,16.58,29.85,13.83,0.04040055248618768,0.03960578562469408,0.04041630002730834,13.83,-0.49655392529536574
1954-08-01,30.73,1.46333,2.62667,26.9,2.36,349.71,16.65,29.89,14.04,0.019913707268503167,0.019718023000183216,0.019889760564612446,14.04,-0.4673596221906013
1954-09-01,31.45,1.47,2.63,26.8,2.38,359.24,16.79,30.04,14.36,0.023429873088187447,0.023159607004056504,0.027251150953647496,14.36,-0.4228730650785791
1954-10-01,32.18,1.49333,2.67667,26.8,2.43,367.58,17.06,30.57,14.62,0.02321144674085862,0.022946158417787466,0.023215677541476465,14.62,-0.3867277374250611
1954-11-01,33.44,1.51667,2.72333,26.8,2.48,381.97,17.32,31.11,15.12,0.03915475450590433,0.038407646652263594,0.03914794058436266,15.12,-0.31721749193752646
1954-12-01,34.97,1.54,2.77,26.7,2.51,400.95,17.66,31.76,15.79,0.04575358851674638,0.044737762858783725,0.04968976621200616,15.79,-0.22407376298423004
1955-01-01,35.6,1.54667,2.83333,26.7,2.61,408.17,17.73,32.49,15.99,0.018015441807263333,0.017855086782700536,0.018007232822047747,15.99,-0.19626966478921604
1955-02-01,36.79,1.55333,2.89667,26.7,2.65,421.81,17.81,33.21,16.44,0.03342696629213471,0.032880431258698106,0.033417448612097944,16.44,-0.1337104438504347
1955-03-01,36.5,1.56,2.96,26.7,2.68,418.49,17.89,33.94,16.22,-0.007882576787170414,-0.007913808528237087,-0.007870842322372562,16.22,-0.1642949518649503
1955-04-01,37.76,1.56333,3.04667,26.7,2.75,432.94,17.92,34.93,16.69,0.034520547945205315,0.033938080688853844,0.03452890152691812,16.69,-0.09895532110666738
1955-05-01,37.6,1.56667,3.13333,26.7,2.76,431.1,17.96,35.93,16.52,-0.004237288135593098,-0.00424629088145112,-0.004250011548944332,16.52,-0.1225888045724294
1955-06-01,39.78,1.57,3.22,26.7,2.78,456.1,18.0,36.92,17.37,0.05797872340425525,0.05636022302997734,0.05799118533982828,17.37,-0.004421387243620309
1955-07-01,42.69,1.58667,3.29333,26.8,2.9,487.63,18.12,37.62,18.45,0.07315233785822017,0.07060042734404437,0.06912957684718246,18.45,0.14572074300945428
1955-08-01,42.43,1.60333,3.36667,26.8,2.97,484.66,18.31,38.46,18.22,-0.0060904193019442054,-0.006109041555637074,-0.006090683510038275,18.22,0.11374603008518828
1955-09-01,44.34,1.62,3.44,26.9,2.97,504.6,18.44,39.15,18.84,0.04501531934951686,0.044031544973932135,0.04114224404737343,18.84,0.1999387344897314
1955-10-01,42.11,1.62667,3.5,26.9,2.88,479.22,18.51,39.83,17.77,-0.05029318899413626,-0.05160196201432932,-0.05029726516052313,17.77,0.051186809146407206
1955-11-01,44.95,1.63333,3.56,26.9,2.89,511.54,18.59,40.51,18.84,0.06744241272856821,0.06526551874379338,0.06744292809148189,18.84,0.1999387344897314
1955-12-01,45.37,1.64,3.62,26.8,2.96,518.25,18.73,41.35,18.94,0.009343715239154449,0.009300332758242824,0.013117253782695348,18.94,0.21384078358723851
1956-01-01,44.15,1.67,3.64333,26.8,2.9,504.31,19.08,41.62,18.29,-0.0268900154286974,-0.027258166625903524,-0.026898215147129756,18.29,0.12347746445344318
1956-02-01,44.43,1.7,3.66667,26.8,2.84,507.51,19.42,41.88,18.27,0.006342015855039573,0.006321989897848379,0.006345303483968223,18.27,0.12069705463394186
1956-03-01,47.49,1.73,3.69,26.8,2.96,542.46,19.76,42.15,19.37,0.06887238352464564,0.06660424561321321,0.06886563811550528,19.37,0.27361959470651825
1956-04-01,48.05,1.75333,3.66,26.9,3.18,546.82,19.95,41.65,19.37,0.011791956201305354,0.011722972855270797,0.008037458983150891,19.37,0.27361959470651825
1956-05-01,46.54,1.77667,3.63,27.0,3.07,527.67,20.14,41.16,18.54,-0.03142559833506764,-0.03192997754215554,-0.03502066493544509,18.54,0.1582325871972105
1956-06-01,46.27,1.8,3.6,27.2,3.0,520.75,20.26,40.52,18.16,-0.0058014611087235934,-0.005818354955237304,-0.013114257016695996,18.16,0.10540480062668431
1956-07-01,48.78,1.81333,3.55333,27.4,3.11,545.0,20.26,39.7,18.86,0.05424681218932359,0.05282658986886579,0.04656745079212676,18.86,0.2027191443092327
1956-08-01,48.49,1.82667,3.50667,27.3,3.33,543.74,20.48,39.32,18.67,-0.0059450594505945364,-0.005962801670513329,-0.0023119266055046106,18.67,0.17630525102396988
1956-09-01,46.84,1.84,3.46,27.4,3.38,523.32,20.56,38.66,17.84,-0.034027634563827514,-0.03462005238774424,-0.037554713649906146,17.84,0.0609182435146621
1956-10-01,46.24,1.80667,3.44333,27.5,3.34,514.74,20.11,38.33,17.42,-0.012809564474807855,-0.012892314365394508,-0.016395322173813454,17.42,0.002529637305133254
1956-11-01,45.76,1.77333,3.42667,27.5,3.49,509.4,19.74,38.15,17.12,-0.01038062283737029,-0.010434877292579525,-0.010374169483622908,17.12,-0.03917650998738763
1956-12-01,46.44,1.74,3.41,27.6,3.59,515.09,19.3,37.82,17.2,0.014860139860139787,0.01475080975814791,0.011170003926187722,17.2,-0.028054870709382326
1957-01-01,45.43,1.73667,3.40667,27.6,3.46,503.89,19.26,37.79,16.72,-0.02174849267872514,-0.021988477058378475,-0.021743772932885652,16.72,-0.09478470637741564
1957-02-01,43.47,1.73333,3.40333,27.7,3.34,480.41,19.16,37.61,15.84,-0.04314329738058553,-0.04410163477061113,-0.04659747167040418,15.84,-0.21712273843547647
1957-03-01,44.03,1.73,3.4,27.8,3.41,484.85,19.05,37.44,15.9,0.012882447665056418,0.012800174766961714,0.009242105701380066,15.9,-0.20878150897697226
1957-04-01,45.05,1.73,3.40667,27.9,3.48,494.3,18.98,37.38,16.12,0.02316602316602312,0.022901764286684223,0.019490564091987128,16.12,-0.17819700096245691
1957-05-01,46.78,1.73,3.41333,28.0,3.6,511.45,18.91,37.32,16.6,0.03840177580466153,0.03768277710168633,0.03469552903095274,16.6,-0.1114671652944236
1957-06-01,47.55,1.73,3.42,28.1,3.8,518.02,18.85,37.26,16.73,0.01646002565198801,0.016326027835366297,0.012845830481962972,16.73,-0.09339450146766473
1957-07-01,48.51,1.74,3.43667,28.3,3.93,524.74,18.82,37.18,16.87,0.02018927444794949,0.019988173265725884,0.012972472105324151,16.87,-0.07393163273115495
1957-08-01,45.84,1.75,3.45333,28.3,3.93,495.86,18.93,37.36,15.87,-0.055040197897340604,-0.05661288985064106,-0.055036780119678275,15.87,-0.2129521237062245
1957-09-01,43.98,1.76,3.47,28.3,3.92,475.74,19.04,37.54,15.16,-0.040575916230366604,-0.0414220872798694,-0.04057596902351468,15.16,-0.31165667229852356
1957-10-01,41.24,1.77,3.43667,28.3,3.97,446.1,19.15,37.18,14.15,-0.0623010459299681,-0.0643263259778557,-0.06230293857989655,14.15,-0.45206736818334353
1957-11-01,40.35,1.78,3.40333,28.4,3.72,434.94,19.19,36.68,13.74,-0.021580989330746814,-0.02181726443280141,-0.025016812373907293,13.74,-0.509065769483122
1957-12-01,40.33,1.79,3.37,28.4,3.21,434.72,19.29,36.33,13.67,-0.0004956629491946751,-0.0004957858306808838,-0.0005058168942841945,13.67,-0.5187972038513768
1958-01-01,41.12,1.78333,3.29333,28.6,3.09,440.14,19.09,35.25,13.79,0.019588395735184783,0.019399012261632542,0.012467795362532064,13.79,-0.5021147449343686
1958-02-01,41.26,1.77667,3.21667,28.6,3.05,441.64,19.02,34.43,13.78,0.003404669260700377,0.0033988864961962406,0.003408006543372588,13.78,-0.5035049498441193
1958-03-01,42.11,1.77,3.14,28.8,2.98,447.61,18.81,33.38,13.93,0.02060106640814352,0.02039173453073051,0.013517797300969248,13.93,-0.4826518761978588
1958-04-01,42.34,1.75667,3.07,28.9,2.88,448.49,18.61,32.52,13.91,0.005461885537877187,0.005447023532882955,0.0019659971850494173,13.91,-0.48543228601736016
1958-05-01,43.7,1.74333,3.0,28.9,2.92,462.9,18.47,31.78,14.32,0.03212092583845072,0.03161583639482535,0.03213003634417699,14.32,-0.42843388471758176
1958-06-01,44.75,1.73,2.93,28.9,2.97,474.02,18.33,31.04,14.64,0.024027459954233388,0.023743342619320096,0.02402246705551958,14.64,-0.38394732760555955
1958-07-01,45.98,1.73,2.91333,29.0,3.2,485.37,18.26,30.75,14.96,0.027486033519553033,0.027115074614171064,0.023944137378169694,14.96,-0.3394607704935373
1958-08-01,47.7,1.73,2.89667,28.9,3.54,505.27,18.33,30.68,15.54,0.03740756850804705,0.03672487855925999,0.040999649751735756,15.54,-0.2588288857279974
1958-09-01,48.96,1.73,2.88,28.9,3.76,518.62,18.33,30.51,15.93,0.026415094339622636,0.02607224030977484,0.02642151720862107,15.93,-0.20461089424772028
1958-10-01,50.95,1.73667,2.88333,28.9,3.8,539.7,18.4,30.54,16.56,0.040645424836601274,0.03984112146466323,0.04064633064671641,16.56,-0.11702798493342675
1958-11-01,52.5,1.74333,2.88667,29.0,3.74,554.2,18.4,30.47,16.99,0.0304219823356231,0.02996840992884442,0.02686677783954039,16.99,-0.05724917381414699
1958-12-01,53.49,1.75,2.89,28.9,3.86,566.6,18.54,30.61,17.36,0.018857142857142906,0.01868155094558066,0.02237459400938291,17.36,-0.005811592153371219
1959-01-01,55.62,1.75667,2.96333,29.0,4.02,587.13,18.54,31.28,17.98,0.03982052720134588,0.0390481282626598,0.03623367454994697,17.98,0.08038111225117188
1959-02-01,54.77,1.76333,3.03667,28.9,3.96,580.16,18.68,32.17,17.76,-0.01528227256382586,-0.015400250010188188,-0.011871306184320418,17.76,0.04979660423665679
1959-03-01,56.16,1.77,3.11,28.9,3.99,594.88,18.75,32.94,18.2,0.025378857038524716,0.025062160921924814,0.025372311086596877,18.2,0.11096562026568696
1959-04-01,57.1,1.77667,3.20667,29.0,4.12,602.75,18.75,33.85,18.43,0.016737891737891752,0.016599356944409394,0.013229558902635885,18.43,0.14294033318995297
1959-05-01,57.96,1.78333,3.30333,29.0,4.31,611.83,18.83,34.87,18.69,0.015061295971978916,0.014949000790516642,0.015064288676897686,18.69,0.1790856608434712
1959-06-01,57.46,1.79,3.4,29.1,4.34,604.47,18.83,35.77,18.45,-0.008626639061421693,-0.008664063901338004,-0.012029485314548172,18.45,0.14572074300945428
1959-07-01,59.74,1.79667,3.41,29.2,4.4,626.3,18.84,35.75,19.09,0.03967977723633842,0.038912759236820804,0.03611428193293276,19.09,0.2346938572334987
1959-08-01,59.4,1.80333,3.42,29.2,4.43,622.74,18.91,35.85,18.96,-0.005691329092735287,-0.005707586419364752,-0.005684176912022942,18.96,0.21662119340673985
1959-09-01,57.05,1.81,3.43,29.3,4.68,596.06,18.91,35.84,18.12,-0.039562289562289576,-0.040366150060514805,-0.04284291999871548,18.12,0.09984398098768166
1959-10-01,57.0,1.81667,3.41667,29.4,4.53,593.51,18.92,35.58,18.02,-0.0008764241893075564,-0.0008768084735342185,-0.004278092809448686,18.02,0.08594193189017453
1959-11-01,57.23,1.82333,3.40333,29.4,4.53,595.91,18.99,35.44,18.07,0.00403508771929828,0.004026968586460455,0.00404373978534478,18.07,0.0928929564389281
1959-12-01,59.06,1.83,3.39,29.4,4.69,614.96,19.05,35.3,18.62,0.031976236239734446,0.03147563989476598,0.03196791461797943,18.62,0.1693542264752163
1960-01-01,58.03,1.86667,3.39,29.3,4.72,606.3,19.5,35.42,18.34,-0.01743989163562476,-0.017593758113259916,-0.014082216729543462,18.34,0.13042848900219675
1960-02-01,55.78,1.90333,3.39,29.4,4.49,580.81,19.82,35.3,17.55,-0.03877304842322937,-0.03954473600317421,-0.04204189345208642,17.55,0.020602301131892122
1960-03-01,55.02,1.94,3.39,29.4,4.25,572.9,20.2,35.3,17.29,-0.013624955181068432,-0.01371862670291435,-0.013618911520118404,17.29,-0.01554302652162611
1960-04-01,55.73,1.94333,3.34667,29.5,4.28,578.32,20.17,34.73,17.43,0.01290439840058144,0.012821846085016908,0.009460638854948744,17.43,0.0039198422148836705
1960-05-01,55.22,1.94667,3.30333,29.5,4.35,573.03,20.2,34.28,17.26,-0.009151265027812605,-0.009193395079436506,-0.009147184949509057,17.26,-0.019713641250877854
1960-06-01,57.26,1.95,3.26,29.6,4.15,592.19,20.17,33.72,17.82,0.03694313654473014,0.03627709316796057,0.03343629478386845,17.82,0.05813783369516077
1960-07-01,55.84,1.95,3.26333,29.6,3.9,577.51,20.17,33.75,17.38,-0.02479916171847707,-0.025111841215852415,-0.02478934125871779,17.38,-0.003031182333869893
1960-08-01,56.51,1.95,3.26667,29.6,3.8,584.43,20.17,33.78,17.58,0.011998567335243404,0.011927155187635208,0.011982476493913374,17.58,0.024772915861143868
1960-09-01,54.81,1.95,3.27,29.6,3.8,566.85,20.17,33.82,17.05,-0.030083171120155683,-0.030544954583726636,-0.03008059134541341,17.05,-0.048907944355642524
1960-10-01,53.73,1.95,3.27,29.8,3.89,551.95,20.03,33.59,16.61,-0.019704433497537033,-0.019901154317295333,-0.02628561347799241,16.61,-0.11007696038467318
1960-11-01,55.47,1.95,3.27,29.8,3.93,569.83,20.03,33.59,17.15,0.032384142936906724,0.03187082932641294,0.0323942386085696,17.15,-0.03500589525813589
1960-12-01,56.8,1.95,3.27,29.8,3.84,583.49,20.03,33.59,17.56,0.023976924463674054,0.023693991659962776,0.02397206184300571,17.56,0.02199250604164254
1961-01-01,59.72,1.94667,3.21,29.8,3.84,613.49,20.0,32.98,18.47,0.051408450704225395,0.05013064694388358,0.051414762892251886,18.47,0.14850115282895562
1961-02-01,62.17,1.94333,3.15,29.8,3.78,638.66,19.96,32.36,19.23,0.041024782317481634,0.040205595610256495,0.041027563611468754,19.23,0.2541567259700085
1961-03-01,64.12,1.94,3.09,29.8,3.74,658.69,19.93,31.74,19.84,0.03136561042303376,0.030883759460106575,0.03136254031879271,19.84,0.3389592254648007
1961-04-01,65.83,1.94,3.07,29.8,3.78,676.25,19.93,31.54,20.38,0.026668746101060403,0.026319333738433315,0.026658974631465382,20.38,0.414030290591338
1961-05-01,66.5,1.94,3.05,29.8,3.71,683.14,19.93,31.33,20.6,0.01017773051800086,0.010126286182022604,0.010188539741220026,20.6,0.44461479860585357
1961-06-01,65.62,1.94,3.03,29.8,3.88,674.1,19.93,31.13,20.33,-0.013233082706766819,-0.013321420128852957,-0.013233012266885225,20.33,0.40707926604258443
1961-07-01,65.44,1.94667,3.03667,30.0,3.92,667.77,19.86,30.99,20.15,-0.0027430661383724964,-0.0027468352384634187,-0.00939029817534498,20.15,0.382055577667072
1961-08-01,67.79,1.95333,3.04333,29.9,4.04,694.06,20.0,31.16,20.94,0.03591075794621035,0.03528099914838201,0.03936984290998402,20.94,0.4918817655373771
1961-09-01,67.26,1.96,3.05,30.0,3.98,686.34,20.0,31.12,20.71,-0.007818262280572363,-0.007848985130750386,-0.011122957669365663,20.71,0.4599070526131111
1961-10-01,68.0,1.98,3.09667,30.0,3.92,693.89,20.2,31.6,20.92,0.01100208147487347,0.010941998863983393,0.011000378820992474,20.92,0.4891013557178758
1961-11-01,71.08,2.0,3.14333,30.0,3.94,725.32,20.41,32.08,21.86,0.04529411764705871,0.044298298110343914,0.04529536381847277,21.86,0.6197806172344406
1961-12-01,71.74,2.02,3.19,30.0,4.06,732.05,20.61,32.55,22.04,0.00928531232414187,0.009242468817685534,0.009278663210720683,22.04,0.644804305609953
1962-01-01,69.07,2.02667,3.25,30.0,4.08,704.81,20.68,33.16,21.2,-0.037217730694173445,-0.037927989003255114,-0.03721057304828912,21.2,0.5280270931908948
1962-02-01,70.22,2.03333,3.31,30.1,4.04,714.16,20.68,33.66,21.45,0.016649775589981264,0.01651268763940461,0.013265986577942979,21.45,0.5627822159346622
1962-03-01,70.29,2.04,3.37,30.1,3.93,714.87,20.75,34.27,21.44,0.0009968669894617754,0.0009963704475284274,0.000994174974795703,21.44,0.5613920110249118
1962-04-01,68.05,2.04667,3.40333,30.2,3.84,689.8,20.75,34.5,20.66,-0.03186797552994747,-0.03238681209033967,-0.03506931330171925,20.66,0.45295602806435753
1962-05-01,62.99,2.05333,3.43667,30.2,3.87,638.51,20.81,34.84,19.09,-0.07435709037472438,-0.07726674546363732,-0.07435488547405045,19.09,0.2346938572334987
1962-06-01,55.63,2.06,3.47,30.2,3.91,563.9,20.88,35.17,16.83,-0.11684394348309257,-0.12425335954663552,-0.11685016679456861,16.83,-0.0794924523701581
1962-07-01,56.97,2.06667,3.49,30.3,4.01,575.58,20.88,35.26,17.14,0.024087722451914262,0.023802189405102148,0.02071289235680096,17.14,-0.0363961001678863
1962-08-01,58.52,2.07333,3.51,30.3,3.98,591.24,20.95,35.46,17.57,0.02720730208881883,0.026843762659619408,0.02720733868445735,17.57,0.02338271095139345
1962-09-01,58.0,2.08,3.53,30.4,3.98,584.06,20.95,35.55,17.32,-0.008885850991114164,-0.008925565605504282,-0.012143968608348654,17.32,-0.011372411792373872
1962-10-01,56.17,2.09667,3.57667,30.4,3.93,565.63,21.11,36.02,16.74,-0.03155172413793106,-0.032060204002077874,-0.031554977228366865,16.74,-0.09200429655791431
1962-11-01,60.04,2.11333,3.62333,30.4,3.92,604.6,21.28,36.49,17.85,0.06889798824995541,0.06662820022091953,0.06889662853809031,17.85,0.06230844842441301
1962-12-01,62.64,2.13,3.67,30.4,3.86,630.78,21.45,36.96,18.59,0.04330446369087282,0.04239304491728735,0.043301356268607316,18.59,0.16518361174596408
1963-01-01,65.06,2.13667,3.68333,30.4,3.83,655.15,21.52,37.09,19.26,0.03863346104725407,0.03790586936265772,0.038634706236722716,19.26,0.2583273406992607
1963-02-01,65.92,2.14333,3.69667,30.4,3.92,663.81,21.58,37.23,19.47,0.01321856747617578,0.013131964556010622,0.013218346943447923,19.47,0.2875216438040249
1963-03-01,65.67,2.15,3.71,30.5,3.93,659.13,21.58,37.24,19.29,-0.003792475728155331,-0.0037996853983353063,-0.0070502101504947845,19.29,0.26249795542851245
1963-04-01,68.76,2.16667,3.75333,30.5,3.97,690.14,21.75,37.67,20.15,0.047053449063499286,0.045979980311767754,0.04704686480663911,20.15,0.382055577667072
1963-05-01,70.14,2.18333,3.79667,30.5,3.93,703.99,21.91,38.11,20.51,0.02006980802792313,0.019871064197383603,0.020068391920480044,20.51,0.4321029544180973
1963-06-01,70.11,2.2,3.84,30.6,3.99,701.39,22.01,38.42,20.38,-0.00042771599657831505,-0.0004278074931560738,-0.003693234278896007,20.38,0.414030290591338
1963-07-01,69.07,2.20333,3.88,30.7,4.02,688.74,21.97,38.69,19.97,-0.014833832548851844,-0.014944954117995124,-0.018035614993085147,19.97,0.35703188929155955
1963-08-01,70.98,2.20667,3.92,30.7,4.0,707.78,22.0,39.09,20.47,0.027653105545099255,0.027277664117469236,0.02764468449632651,20.47,0.4265421347790942
1963-09-01,72.85,2.21,3.96,30.7,4.08,726.43,22.04,39.49,20.96,0.02634544942237227,0.026004385422862875,0.02634999576139485,20.96,0.4946621753568784
1963-10-01,73.03,2.23333,3.98,30.8,4.11,725.86,22.2,39.56,20.89,0.00247083047357588,0.0024677829908048565,-0.0007846592238756056,20.89,0.48493074098862354
1963-11-01,72.62,2.25667,4.0,30.8,4.12,721.79,22.43,39.76,20.72,-0.005614131178967474,-0.005629949645828525,-0.005607141873088528,20.72,0.4612972575228615
1963-12-01,74.17,2.28,4.02,30.9,4.13,734.81,22.59,39.83,21.04,0.02134398237400159,0.02111938976227723,0.018038487648762036,21.04,0.5057838146348838
1964-01-01,76.45,2.29667,4.07333,30.9,4.17,757.39,22.75,40.35,21.63,0.03074019145206952,0.030277176626604785,0.030729031994665368,21.63,0.5878059043101745
1964-02-01,77.39,2.31333,4.12667,30.9,4.15,766.71,22.92,40.88,21.83,0.012295618051013646,0.012220640907296243,0.012305417288319243,21.83,0.6156100025051884
1964-03-01,78.8,2.33,4.18,30.9,4.22,780.67,23.08,41.41,22.17,0.018219408192272857,0.01805542358146539,0.018207666523196497,22.17,0.6628769694367124
